Tc_solute,Pc_solute,Vc_solute,omega_solute,dipole_solute,MW_solute,Tc_solvent,Pc_solvent,Vc_solvent,omega_solvent,dipole_solvent,MW_solvent,T_K,ln_IDAC_exp
568.74,2483590,0.000492368,0.398,0,114.232,700,3010000,0.00047,0.48,0,150.1745,333.2,1.124929597
568.74,2483590,0.000492368,0.398,0,114.232,700,3010000,0.00047,0.48,0,150.1745,343.2,1.085189268
568.74,2483590,0.000492368,0.398,0,114.232,508.3,4764000,0.000222,0.665,1.58,60.09502,298.2,2.261763098
568.74,2483590,0.000492368,0.398,0,114.232,508.3,4764000,0.000222,0.665,1.58,60.09502,298.2,2.221375038
568.74,2483590,0.000492368,0.398,0,114.232,508.3,4764000,0.000222,0.665,1.58,60.09502,308.2,2.296567021
568.74,2483590,0.000492368,0.398,0,114.232,508.3,4764000,0.000222,0.665,1.58,60.09502,353.2,1.83736998
568.74,2483590,0.000492368,0.398,0,114.232,705.8,4360000,0.000337,0.464,1.588900481,108.13782,298.2,2.465553921
568.74,2483590,0.000492368,0.398,0,114.232,513.38,8215850,0.000113828,0.5625,1.7,32.04186,298.2,3.871617591
568.74,2483590,0.000492368,0.398,0,114.232,513.38,8215850,0.000113828,0.5625,1.7,32.04186,298.2,3.825593277
568.74,2483590,0.000492368,0.398,0,114.232,513.38,8215850,0.000113828,0.5625,1.7,32.04186,308.7,3.765840495
568.74,2483590,0.000492368,0.398,0,114.232,513.38,8215850,0.000113828,0.5625,1.7,32.04186,318.5,3.681351188
568.74,2483590,0.000492368,0.398,0,114.232,513.38,8215850,0.000113828,0.5625,1.7,32.04186,328.5,3.580737295
568.74,2483590,0.000492368,0.398,0,114.232,513.38,8215850,0.000113828,0.5625,1.7,32.04186,337,3.47506723
568.74,2483590,0.000492368,0.398,0,114.232,506.5,4750000,0.000228,0.32,1.72,74.07854,298.2,2.143589362
568.74,2483590,0.000492368,0.398,0,114.232,536.7,4207000,0.000267,0.329,2.78,72.10572,298.2,1.663926098
568.74,2483590,0.000492368,0.398,0,114.232,536.7,4207000,0.000267,0.329,2.78,72.10572,298.2,1.693779061
568.74,2483590,0.000492368,0.398,0,114.232,574.6,3270000,0.000378,0.4,2.8,100.15888,328.2,1.075002423
568.74,2483590,0.000492368,0.398,0,114.232,574.6,3270000,0.000378,0.4,2.8,100.15888,348.2,0.924258902
568.74,2483590,0.000492368,0.398,0,114.232,574.6,3270000,0.000378,0.4,2.8,100.15888,388.2,0.683096845
568.74,2483590,0.000492368,0.398,0,114.232,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,303.2,1.893111963
568.74,2483590,0.000492368,0.398,0,114.232,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,313.2,1.814824742
568.74,2483590,0.000492368,0.398,0,114.232,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,323.2,1.749199855
568.74,2483590,0.000492368,0.398,0,114.232,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,333.2,1.671473303
568.74,2483590,0.000492368,0.398,0,114.232,649.6,4400000,0.000262,0.389,3.82,73.09378,283.2,3.811097087
568.74,2483590,0.000492368,0.398,0,114.232,649.6,4400000,0.000262,0.389,3.82,73.09378,298.2,3.279406325
568.74,2483590,0.000492368,0.398,0,114.232,617.7,2103000,0.000609756,0.4884,0,142.286,298.2,0.048790164
568.74,2483590,0.000492368,0.398,0,114.232,617.7,2103000,0.000609756,0.4884,0,142.286,298.2,0.019802627
568.74,2483590,0.000492368,0.398,0,114.232,658.1,1817000,0.00075188,0.574,0,170.34,298.2,0.039220713
568.74,2483590,0.000492368,0.398,0,114.232,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,303.2,2.624668592
568.74,2483590,0.000492368,0.398,0,114.232,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,313.2,2.587764035
568.74,2483590,0.000492368,0.398,0,114.232,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,323.2,2.557227311
568.74,2483590,0.000492368,0.398,0,114.232,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,333.2,2.525728644
568.74,2483590,0.000492368,0.398,0,114.232,779,5080000,0.000326,0.393,0,115.13046,313.3,3.992680908
568.74,2483590,0.000492368,0.398,0,114.232,779,5080000,0.000326,0.393,0,115.13046,332.7,3.706228092
568.74,2483590,0.000492368,0.398,0,114.232,779,5080000,0.000326,0.393,0,115.13046,352.5,3.517497837
568.74,2483590,0.000492368,0.398,0,114.232,779,5080000,0.000326,0.393,0,115.13046,373.4,3.269568939
568.74,2483590,0.000492368,0.398,0,114.232,540.2,2735730,0.000429185,0.349,0,100.205,298.2,0.067658648
568.74,2483590,0.000492368,0.398,0,114.232,540.2,2735730,0.000429185,0.349,0,100.205,298.2,0.048790164
568.74,2483590,0.000492368,0.398,0,114.232,722.1,1479850,0.001,0.749,0,226.448,298.2,-0.040821995
568.74,2483590,0.000492368,0.398,0,114.232,722.1,1479850,0.001,0.749,0,226.448,298.2,-0.020202707
568.74,2483590,0.000492368,0.398,0,114.232,722.1,1479850,0.001,0.749,0,226.448,298.2,-0.083381609
568.74,2483590,0.000492368,0.398,0,114.232,722.1,1479850,0.001,0.749,0,226.448,453.2,-0.116533816
568.74,2483590,0.000492368,0.398,0,114.232,507.82,3044100,0.000369549,0.3,0,86.178,298.2,0.086177696
568.74,2483590,0.000492368,0.398,0,114.232,507.82,3044100,0.000369549,0.3,0,86.178,298.2,0.076961041
568.74,2483590,0.000492368,0.398,0,114.232,712,3495713,0.00034,0.394,4.22,123.1094,298.2,2.3896798
568.74,2483590,0.000492368,0.398,0,114.232,712,3495713,0.00034,0.394,4.22,123.1094,298.2,2.232162629
568.74,2483590,0.000492368,0.398,0,114.232,588,6100000,0.000173,0.346,3.46,61.04002,298.2,4.832863372
568.74,2483590,0.000492368,0.398,0,114.232,588,6100000,0.000173,0.346,3.46,61.04002,298.2,4.711330382
568.74,2483590,0.000492368,0.398,0,114.232,721.8,4520000,0.000311,0.3577,0,99.13106,298.2,3.056827373
568.74,2483590,0.000492368,0.398,0,114.232,721.8,4520000,0.000311,0.3577,0,99.13106,323.4,2.939161922
568.74,2483590,0.000492368,0.398,0,114.232,721.8,4520000,0.000311,0.3577,0,99.13106,333.2,2.821378886
568.74,2483590,0.000492368,0.398,0,114.232,721.8,4520000,0.000311,0.3577,0,99.13106,343.4,2.778819272
568.74,2483590,0.000492368,0.398,0,114.232,725,7500076,0.00018,0.492,0,59.0672,298.2,4.397776945
568.74,2483590,0.000492368,0.398,0,114.232,725,7500076,0.00018,0.492,0,59.0672,303.2,4.388008706
568.74,2483590,0.000492368,0.398,0,114.232,725,7500076,0.00018,0.492,0,59.0672,313.2,4.275137173
568.74,2483590,0.000492368,0.398,0,114.232,725,7500076,0.00018,0.492,0,59.0672,323.2,4.167749907
568.74,2483590,0.000492368,0.398,0,114.232,725,7500076,0.00018,0.492,0,59.0672,333.2,4.070393341
568.74,2483590,0.000492368,0.398,0,114.232,594.55,2281000,0.000552486,0.4433,0,128.259,298.2,0.113328685
568.74,2483590,0.000492368,0.398,0,114.232,568.74,2483590,0.000492368,0.398,0,114.232,298.2,0.067658648
568.74,2483590,0.000492368,0.398,0,114.232,469.7,3367500,0.000311526,0.251,0,72.151,298.2,0.198850859
568.74,2483590,0.000492368,0.398,0,114.232,469.7,3367500,0.000311526,0.251,0,72.151,298.2,0.165514438
568.74,2483590,0.000492368,0.398,0,114.232,694.2,5930000,0.000283,0.44,1.22,94.11124,328.2,2.995232149
568.74,2483590,0.000492368,0.398,0,114.232,694.2,5930000,0.000283,0.44,1.22,94.11124,343.2,2.831447079
568.74,2483590,0.000492368,0.398,0,114.232,694.2,5930000,0.000283,0.44,1.22,94.11124,358.2,2.714694744
568.74,2483590,0.000492368,0.398,0,114.232,694.2,5930000,0.000283,0.44,1.22,94.11124,373.2,2.649714624
568.74,2483590,0.000492368,0.398,0,114.232,561.3,4260000,0.000246,0.318,4.02,55.0785,298.2,2.87525812
568.74,2483590,0.000492368,0.398,0,114.232,561.3,4260000,0.000246,0.318,4.02,55.0785,313.2,2.793616089
568.74,2483590,0.000492368,0.398,0,114.232,616.168,3531500,0.000371206,0.324,0,106.165,298.2,0.438254931
568.74,2483590,0.000492368,0.398,0,114.232,616.168,3531500,0.000371206,0.324,0,106.165,298.2,0.336472237
568.74,2483590,0.000492368,0.398,0,114.232,616.168,3531500,0.000371206,0.324,0,106.165,313.2,0.364643114
568.74,2483590,0.000492368,0.398,0,114.232,620,5650000,0.000247,0.24,2.19,79.0999,298.2,2.142416341
568.74,2483590,0.000492368,0.398,0,114.232,620,5650000,0.000247,0.24,2.19,79.0999,298.2,2.215937286
568.74,2483590,0.000492368,0.398,0,114.232,620,5650000,0.000247,0.24,2.19,79.0999,313.2,2.0255132
568.74,2483590,0.000492368,0.398,0,114.232,620,5650000,0.000247,0.24,2.19,79.0999,353.2,1.463255402
568.74,2483590,0.000492368,0.398,0,114.232,620,5650000,0.000247,0.24,2.19,79.0999,369.8,1.350667183
568.74,2483590,0.000492368,0.398,0,114.232,796,600000,0.00206,1.2135,0,422.81328,298.2,-0.342490309
568.74,2483590,0.000492368,0.398,0,114.232,540.5,5190000,0.000224,0.217,1.63,72.10572,298.2,0.845868268
568.74,2483590,0.000492368,0.398,0,114.232,540.5,5190000,0.000224,0.217,1.63,72.10572,298.2,0.576613364
568.74,2483590,0.000492368,0.398,0,114.232,591.75,4126300,0.000315557,0.2657,0.33,92.13842,298.2,0.559615788
568.74,2483590,0.000492368,0.398,0,114.232,591.75,4126300,0.000315557,0.2657,0.33,92.13842,298.2,0.524728529
568.74,2483590,0.000492368,0.398,0,114.232,591.75,4126300,0.000315557,0.2657,0.33,92.13842,333.2,0.392042088
568.74,2483590,0.000492368,0.398,0,114.232,716.7,1523000,0.000927,0.83474986,0,266.314142,298.6,0.928219303
568.74,2483590,0.000492368,0.398,0,114.232,716.7,1523000,0.000927,0.83474986,0,266.314142,302.9,0.871293366
568.74,2483590,0.000492368,0.398,0,114.232,716.7,1523000,0.000927,0.83474986,0,266.314142,308.6,0.850150929
568.74,2483590,0.000492368,0.398,0,114.232,716.7,1523000,0.000927,0.83474986,0,266.314142,313.1,0.828551818
568.74,2483590,0.000492368,0.398,0,114.232,716.7,1523000,0.000927,0.83474986,0,266.314142,323.7,0.751416089
568.74,2483590,0.000492368,0.398,0,114.232,535.6,3030000,0.000389,0.329,0.9,101.19,298.2,0.086177696
469.7,3367500,0.000311526,0.251,0,72.151,561.6,5226120,0.000230947,0.268,2.94,98.95916,293.2,1.566530411
469.7,3367500,0.000311526,0.251,0,72.151,561.6,5226120,0.000230947,0.268,2.94,98.95916,298.2,1.504077397
469.7,3367500,0.000311526,0.251,0,72.151,588,5210000,0.000238,0.288,0,88.10512,298.2,1.706564623
469.7,3367500,0.000311526,0.251,0,72.151,634.45796,3877117.1,0.0003455,1.3040184,0,113.15764,298.2,1.93874166
469.7,3367500,0.000311526,0.251,0,72.151,634.45796,3877117.1,0.0003455,1.3040184,0,113.15764,308.2,1.912501087
469.7,3367500,0.000311526,0.251,0,72.151,634.45796,3877117.1,0.0003455,1.3040184,0,113.15764,318.2,1.884034745
469.7,3367500,0.000311526,0.251,0,72.151,563,4414000,0.000274,0.59,1.66,74.1216,293.2,1.458615023
469.7,3367500,0.000311526,0.251,0,72.151,563,4414000,0.000274,0.59,1.66,74.1216,298.2,1.393766376
469.7,3367500,0.000311526,0.251,0,72.151,563,4414000,0.000274,0.59,1.66,74.1216,308.2,1.415853163
469.7,3367500,0.000311526,0.251,0,72.151,563,4414000,0.000274,0.59,1.66,74.1216,318.2,1.342864803
469.7,3367500,0.000311526,0.251,0,72.151,563,4414000,0.000274,0.59,1.66,74.1216,328.2,1.348073148
469.7,3367500,0.000311526,0.251,0,72.151,639.52778,4041499.7,0.0003465,7.16E-07,0,113.15764,298.2,1.967112357
469.7,3367500,0.000311526,0.251,0,72.151,639.52778,4041499.7,0.0003465,7.16E-07,0,113.15764,308.2,1.888583654
469.7,3367500,0.000311526,0.251,0,72.151,639.52778,4041499.7,0.0003465,7.16E-07,0,113.15764,318.2,1.81319475
469.7,3367500,0.000311526,0.251,0,72.151,504,3210000,0.0003551,0.2839,0.339994724,84.15948,298.2,0.029558802
469.7,3367500,0.000311526,0.251,0,72.151,606,3999997,0.000283,0.3533,3.66,89.09318,298.2,1.677096561
469.7,3367500,0.000311526,0.251,0,72.151,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,293.4,0.90016135
469.7,3367500,0.000311526,0.251,0,72.151,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,298.2,0.797507196
469.7,3367500,0.000311526,0.251,0,72.151,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,298.2,0.963174318
469.7,3367500,0.000311526,0.251,0,72.151,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,298.2,0.947789399
469.7,3367500,0.000311526,0.251,0,72.151,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,303.5,0.88376754
469.7,3367500,0.000311526,0.251,0,72.151,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,313.6,0.871293366
469.7,3367500,0.000311526,0.251,0,72.151,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,323.4,0.841567186
469.7,3367500,0.000311526,0.251,0,72.151,567,2680000,0.000468,0.386,0.3,112.21264,298.2,-0.030459207
469.7,3367500,0.000311526,0.251,0,72.151,588.1,3897000,0.000326,0.58,1.700003598,88.14818,303.5,1.340250423
469.7,3367500,0.000311526,0.251,0,72.151,588.1,3897000,0.000326,0.58,1.700003598,88.14818,308.2,1.460937904
469.7,3367500,0.000311526,0.251,0,72.151,588.1,3897000,0.000326,0.58,1.700003598,88.14818,313.2,1.340250423
469.7,3367500,0.000311526,0.251,0,72.151,588.1,3897000,0.000326,0.58,1.700003598,88.14818,318.2,1.305626458
469.7,3367500,0.000311526,0.251,0,72.151,588.1,3897000,0.000326,0.58,1.700003598,88.14818,323.5,1.302912752
469.7,3367500,0.000311526,0.251,0,72.151,588.1,3897000,0.000326,0.58,1.700003598,88.14818,328.2,1.261297871
469.7,3367500,0.000311526,0.251,0,72.151,536.8,5169000,0.000218,0.624,1.55,60.09502,298.2,1.631199404
469.7,3367500,0.000311526,0.251,0,72.151,536.8,5169000,0.000218,0.624,1.55,60.09502,308.2,1.726331664
469.7,3367500,0.000311526,0.251,0,72.151,544,2572000,0.000471698,0.303,0,114.22852,293.2,-0.020202707
469.7,3367500,0.000311526,0.251,0,72.151,544,2572000,0.000471698,0.303,0,114.22852,298.2,-0.072570693
469.7,3367500,0.000311526,0.251,0,72.151,611.4,2970000,0.000436,0.425,0,114.18546,298.2,0.631271777
469.7,3367500,0.000311526,0.251,0,72.151,594,4450000,0.000288,0.384,3.73,89.09318,293.2,1.871802177
469.7,3367500,0.000311526,0.251,0,72.151,561.1,3683000,0.000321,0.3396,2.719987768,86.1323,298.2,0.947789399
469.7,3367500,0.000311526,0.251,0,72.151,799,6342935,0.00025,0.4434,0,85.10448,303.2,3.460095023
469.7,3367500,0.000311526,0.251,0,72.151,799,6342935,0.00025,0.4434,0,85.10448,313.2,3.377246161
469.7,3367500,0.000311526,0.251,0,72.151,799,6342935,0.00025,0.4434,0,85.10448,323.2,3.312001803
469.7,3367500,0.000311526,0.251,0,72.151,799,6342935,0.00025,0.4434,0,85.10448,333.2,3.235929579
469.7,3367500,0.000311526,0.251,0,72.151,590.7,5780000,0.000171,0.4218,1.7,60.05196,298.2,2.45530618
469.7,3367500,0.000311526,0.251,0,72.151,508.1,4692400,0.000212766,0.3071,2.88,58.07914,238.2,2.693951277
469.7,3367500,0.000311526,0.251,0,72.151,508.1,4692400,0.000212766,0.3071,2.88,58.07914,258.2,2.262804223
469.7,3367500,0.000311526,0.251,0,72.151,508.1,4692400,0.000212766,0.3071,2.88,58.07914,298.2,1.788420568
469.7,3367500,0.000311526,0.251,0,72.151,508.1,4692400,0.000212766,0.3071,2.88,58.07914,298.2,1.637053079
469.7,3367500,0.000311526,0.251,0,72.151,508.1,4692400,0.000212766,0.3071,2.88,58.07914,303.2,1.752672081
469.7,3367500,0.000311526,0.251,0,72.151,508.1,4692400,0.000212766,0.3071,2.88,58.07914,303.2,1.764730797
469.7,3367500,0.000311526,0.251,0,72.151,508.1,4692400,0.000212766,0.3071,2.88,58.07914,308.2,1.665818246
469.7,3367500,0.000311526,0.251,0,72.151,508.1,4692400,0.000212766,0.3071,2.88,58.07914,318.3,1.506297154
469.7,3367500,0.000311526,0.251,0,72.151,508.1,4692400,0.000212766,0.3071,2.88,58.07914,323.2,1.456286733
469.7,3367500,0.000311526,0.251,0,72.151,545.5,4850000,0.000171,0.321,3.92,41.05192,293.2,3.292869505
469.7,3367500,0.000311526,0.251,0,72.151,545.5,4850000,0.000171,0.321,3.92,41.05192,298.2,2.844909384
469.7,3367500,0.000311526,0.251,0,72.151,545.5,4850000,0.000171,0.321,3.92,41.05192,298.2,2.835563521
469.7,3367500,0.000311526,0.251,0,72.151,545.5,4850000,0.000171,0.321,3.92,41.05192,313.2,3.056356895
469.7,3367500,0.000311526,0.251,0,72.151,709.6,4010000,0.000388,0.377,3.02,120.14852,293.2,1.791759469
469.7,3367500,0.000311526,0.251,0,72.151,709.6,4010000,0.000388,0.377,3.02,120.14852,298.2,1.654411278
469.7,3367500,0.000311526,0.251,0,72.151,705,5630000,0.000291,0.382,1.53,93.12648,293.2,2.981633349
469.7,3367500,0.000311526,0.251,0,72.151,705,5630000,0.000291,0.382,1.53,93.12648,293.2,3.000719815
469.7,3367500,0.000311526,0.251,0,72.151,646.5,4240000,0.000341,0.3288,1.26,108.13782,293.2,1.291983682
469.7,3367500,0.000311526,0.251,0,72.151,646.5,4240000,0.000341,0.3288,1.26,108.13782,293.2,1.291983682
469.7,3367500,0.000311526,0.251,0,72.151,646.5,4240000,0.000341,0.3288,1.26,108.13782,298.2,1.199964783
469.7,3367500,0.000311526,0.251,0,72.151,562.02,4907277,0.000256345,0.211,0,78.11184,293.2,0.810930216
469.7,3367500,0.000311526,0.251,0,72.151,562.02,4907277,0.000256345,0.211,0,78.11184,298.2,0.712949808
469.7,3367500,0.000311526,0.251,0,72.151,700,4200000,0.000348,0.36,4.18,103.1213,293.2,1.805004696
469.7,3367500,0.000311526,0.251,0,72.151,700,4200000,0.000348,0.36,4.18,103.1213,298.2,1.640936579
469.7,3367500,0.000311526,0.251,0,72.151,715,4300000,0.000333,0.3872,1.7,108.13782,298.2,2.285438934
469.7,3367500,0.000311526,0.251,0,72.151,715,4300000,0.000333,0.3872,1.7,108.13782,298.2,2.444952334
469.7,3367500,0.000311526,0.251,0,72.151,575.6,3140000,0.000403,0.4345,1.840126632,116.15828,298.2,0.652325186
469.7,3367500,0.000311526,0.251,0,72.151,584,3000000,0.000521,0.5,0,130.22792,293.2,0
469.7,3367500,0.000311526,0.251,0,72.151,585.4,3880000,0.000265,0.3325,4.07,69.10508,298.2,1.601405741
469.7,3367500,0.000311526,0.251,0,72.151,552,7903350,0.00016,0.115,0,76.1407,298.2,0.90016135
469.7,3367500,0.000311526,0.251,0,72.151,556.3,4540000,0.000276,0.194,0,153.8227,298.2,0.285178942
469.7,3367500,0.000311526,0.251,0,72.151,632.35,4520600,0.000308642,0.2532,1.69,112.5569,298.2,0.765467842
469.7,3367500,0.000311526,0.251,0,72.151,536.2,5330000,0.000244,0.216,1.01,119.37764,298.2,0.672944473
469.7,3367500,0.000311526,0.251,0,72.151,536.2,5330000,0.000244,0.216,1.01,119.37764,298.2,0.75612198
469.7,3367500,0.000311526,0.251,0,72.151,553.6,4080500,0.000310174,0.2096,0.61,84.15948,298.2,0.198850859
469.7,3367500,0.000311526,0.251,0,72.151,665,4600000,0.000354,0.1837,3.02,98.143,293.2,1.378766095
469.7,3367500,0.000311526,0.251,0,72.151,665,4600000,0.000354,0.1837,3.02,98.143,298.2,1.305626458
469.7,3367500,0.000311526,0.251,0,72.151,508,6350000,0.000177,0.2027,1.6,84.93258,298.2,1.16938136
469.7,3367500,0.000311526,0.251,0,72.151,508,6350000,0.000177,0.2027,1.6,84.93258,298.2,1.226712291
469.7,3367500,0.000311526,0.251,0,72.151,508,6350000,0.000177,0.2027,1.6,84.93258,348.2,0.916290732
469.7,3367500,0.000311526,0.251,0,72.151,508,6350000,0.000177,0.2027,1.6,84.93258,398.2,0.647103242
469.7,3367500,0.000311526,0.251,0,72.151,776,2200000,0.000687,0.7011,2.900013191,222.23716,303.2,1.398716881
469.7,3367500,0.000311526,0.251,0,72.151,776,2200000,0.000687,0.7011,2.900013191,222.23716,313.2,1.337629189
469.7,3367500,0.000311526,0.251,0,72.151,776,2200000,0.000687,0.7011,2.900013191,222.23716,323.2,1.300191662
469.7,3367500,0.000311526,0.251,0,72.151,776,2200000,0.000687,0.7011,2.900013191,222.23716,333.2,1.252762968
469.7,3367500,0.000311526,0.251,0,72.151,707,4600000,0.000213,0.3319,3.96,78.13344,298.2,3.747148362
469.7,3367500,0.000311526,0.251,0,72.151,771,4630000,0.000352,0.442,0,114.1424,303.2,2.332143895
469.7,3367500,0.000311526,0.251,0,72.151,771,4630000,0.000352,0.442,0,114.1424,318.2,2.276241118
469.7,3367500,0.000311526,0.251,0,72.151,771,4630000,0.000352,0.442,0,114.1424,333.2,2.199444334
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,293.2,2.261763098
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,298.2,2.051556338
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,298.2,2.250238613
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,299.7,2.186051277
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,303.2,2.224623552
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,304.2,2.208274414
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,310.4,2.163323026
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,312.1,2.151762203
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,313.2,2.170195905
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,313.2,2.112634509
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,322,2.140066163
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,322.2,2.116255515
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,323.2,2.1102132
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,324.7,2.116255515
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,335.2,2.104134154
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,343,2.054123734
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,352.4,1.945910149
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,354.2,1.931521412
469.7,3367500,0.000311526,0.251,0,72.151,514.71,6268000,0.000168634,0.646,1.44,46.06844,354.4,2.00148
469.7,3367500,0.000311526,0.251,0,72.151,523.3,3870000,0.000286,0.363,1.78,88.10512,293.2,1.128171091
469.7,3367500,0.000311526,0.251,0,72.151,523.3,3870000,0.000286,0.363,1.78,88.10512,298.2,1.105256831
469.7,3367500,0.000311526,0.251,0,72.151,523.3,3870000,0.000286,0.363,1.78,88.10512,303.2,1.085189268
469.7,3367500,0.000311526,0.251,0,72.151,700,3010000,0.00047,0.48,0,150.1745,313.2,1.01884732
469.7,3367500,0.000311526,0.251,0,72.151,700,3010000,0.00047,0.48,0,150.1745,323.2,1.00063188
469.7,3367500,0.000311526,0.251,0,72.151,700,3010000,0.00047,0.48,0,150.1745,333.2,0.97455964
469.7,3367500,0.000311526,0.251,0,72.151,700,3010000,0.00047,0.48,0,150.1745,343.2,0.959350221
469.7,3367500,0.000311526,0.251,0,72.151,508.3,4764000,0.000222,0.665,1.58,60.09502,298.2,1.684545385
469.7,3367500,0.000311526,0.251,0,72.151,508.3,4764000,0.000222,0.665,1.58,60.09502,308.2,1.859418118
469.7,3367500,0.000311526,0.251,0,72.151,513.38,8215850,0.000113828,0.5625,1.7,32.04186,298.2,2.913437031
469.7,3367500,0.000311526,0.251,0,72.151,513.38,8215850,0.000113828,0.5625,1.7,32.04186,298.2,2.970414466
469.7,3367500,0.000311526,0.251,0,72.151,513.38,8215850,0.000113828,0.5625,1.7,32.04186,303.2,3.010620886
469.7,3367500,0.000311526,0.251,0,72.151,513.38,8215850,0.000113828,0.5625,1.7,32.04186,313.2,2.917770732
469.7,3367500,0.000311526,0.251,0,72.151,506.5,4750000,0.000228,0.32,1.72,74.07854,298.2,1.528227857
469.7,3367500,0.000311526,0.251,0,72.151,536.7,4207000,0.000267,0.329,2.78,72.10572,293.2,1.297463147
469.7,3367500,0.000311526,0.251,0,72.151,536.7,4207000,0.000267,0.329,2.78,72.10572,298.2,1.220829921
469.7,3367500,0.000311526,0.251,0,72.151,536.7,4207000,0.000267,0.329,2.78,72.10572,303.2,1.324418957
469.7,3367500,0.000311526,0.251,0,72.151,536.7,4207000,0.000267,0.329,2.78,72.10572,313.2,1.269760545
469.7,3367500,0.000311526,0.251,0,72.151,536.7,4207000,0.000267,0.329,2.78,72.10572,323.2,1.232560261
469.7,3367500,0.000311526,0.251,0,72.151,574.6,3270000,0.000378,0.4,2.8,100.15888,293.2,0.832909123
469.7,3367500,0.000311526,0.251,0,72.151,634.89771,2475186.3,0.0005745,0.64936052,0,157.25326,302.8,0.90825856
469.7,3367500,0.000311526,0.251,0,72.151,634.89771,2475186.3,0.0005745,0.64936052,0,157.25326,318.3,0.862889955
469.7,3367500,0.000311526,0.251,0,72.151,634.89771,2475186.3,0.0005745,0.64936052,0,157.25326,332.4,0.819779831
469.7,3367500,0.000311526,0.251,0,72.151,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,303.2,1.465567542
469.7,3367500,0.000311526,0.251,0,72.151,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,313.2,1.406096988
469.7,3367500,0.000311526,0.251,0,72.151,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,323.2,1.371180723
469.7,3367500,0.000311526,0.251,0,72.151,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,333.2,1.319085611
469.7,3367500,0.000311526,0.251,0,72.151,643,4499843,0.000285,0.377,0,87.12036,298.2,2.135349174
469.7,3367500,0.000311526,0.251,0,72.151,643,4499843,0.000285,0.377,0,87.12036,303.6,2.074429
469.7,3367500,0.000311526,0.251,0,72.151,643,4499843,0.000285,0.377,0,87.12036,317.6,1.925707442
469.7,3367500,0.000311526,0.251,0,72.151,643,4499843,0.000285,0.377,0,87.12036,333.4,1.773255998
469.7,3367500,0.000311526,0.251,0,72.151,649.6,4400000,0.000262,0.389,3.82,73.09378,298.2,2.463853241
469.7,3367500,0.000311526,0.251,0,72.151,617.7,2103000,0.000609756,0.4884,0,142.286,298.2,-0.127833372
469.7,3367500,0.000311526,0.251,0,72.151,617.7,2103000,0.000609756,0.4884,0,142.286,333.2,-0.061875404
469.7,3367500,0.000311526,0.251,0,72.151,617.7,2103000,0.000609756,0.4884,0,142.286,343.2,-0.072570693
